Unnamed: 0,date,water temperature,salt,temperature,air press,wind direction,wind speed,max wind
39122,2021/11/23 20:00,15.12,32.87,7.37,1015.96,4,4.88,7.27
39123,2021/11/23 21:00,15.06,32.82,7.11,1016.13,4,5.06,7.54
39124,2021/11/23 22:00,15.08,32.85,7.18,1016.5,14,5.42,8.15
39125,2021/11/23 23:00,15.06,32.85,7.2,1016.61,14,5.86,8.92
39126,2021/11/24 0:00,14.97,32.93,7.18,1016.87,14,4.16,7.03
39127,2021/11/24 1:00,14.93,32.96,7.38,1016.75,14,4.46,7.28
39128,2021/11/24 2:00,14.9,32.95,7.62,1016.76,14,5.43,8.17
39129,2021/11/24 3:00,14.89,32.95,7.67,1016.71,14,2.93,4.74
39130,2021/11/24 4:00,14.91,32.92,7.66,1016.76,4,4.57,6.7
39131,2021/11/24 5:00,14.92,32.88,7.74,1017.08,14,3.96,6.13
39132,2021/11/24 6:00,14.9,32.87,7.77,1017.59,4,3.82,5.53
39133,2021/11/24 7:00,14.87,32.87,7.88,1018.21,4,3.07,4.27
39134,2021/11/24 8:00,14.83,32.87,7.96,1018.97,4,1.81,2.77
39135,2021/11/24 9:00,14.79,32.85,8.53,1019.34,1,2.02,3.14
39136,2021/11/24 10:00,14.81,32.83,9.3,1019.16,2,2.87,4.28
39137,2021/11/24 11:00,14.83,32.82,10.04,1018.65,2,2.84,4.47
39138,2021/11/24 12:00,14.84,32.85,10.95,1017.62,14,3.58,5.68
39139,2021/11/24 13:00,14.86,32.93,11.79,1016.39,2,2.78,4.89
39140,2021/11/24 14:00,14.88,32.95,12.51,1015.3,14,4.05,6.27
39141,2021/11/24 15:00,14.88,32.97,12.79,1015.23,2,3.54,5.72
39142,2021/11/24 16:00,14.87,32.97,12.89,1015.4,14,2.84,4.56
39143,2021/11/24 17:00,14.85,32.95,12.8,1015.39,14,3.57,5.56
39144,2021/11/24 18:00,14.84,32.91,12.58,1015.82,14,3.34,4.94
39145,2021/11/24 19:00,14.84,32.87,12.15,1016.26,14,2.53,4.05
39146,2021/11/24 20:00,14.84,32.88,11.96,1016.28,14,2.29,3.79
39147,2021/11/24 21:00,14.81,32.86,11.77,1016.66,14,4.06,6.29
39148,2021/11/24 22:00,14.75,32.81,11.46,1016.8,14,5.51,8.45
39149,2021/11/24 23:00,14.77,32.84,11.1,1016.89,14,3.55,5.62
39150,2021/11/25 0:00,14.76,32.83,10.86,1016.86,4,2.4,3.8
39151,2021/11/25 1:00,14.71,32.86,10.82,1016.99,14,2.4,3.99
39152,2021/11/25 2:00,14.66,32.9,10.89,1016.9,14,2.2,3.96
39153,2021/11/25 3:00,14.65,32.9,10.78,1016.68,14,1.72,2.85
39154,2021/11/25 4:00,14.65,32.9,10.66,1016.5,4,1.14,2.03
39155,2021/11/25 5:00,14.67,32.87,10.86,1016.36,2,2.24,3.91
39156,2021/11/25 6:00,14.67,32.85,10.83,1016.4,2,1.91,2.89
39157,2021/11/25 7:00,14.67,32.84,11.07,1016.43,2,2.97,4.29
39158,2021/11/25 8:00,14.64,32.83,11.58,1016.58,2,3.31,5.12
39159,2021/11/25 9:00,14.61,32.81,12.36,1016.57,0,3.16,5.34
39160,2021/11/25 10:00,14.59,32.81,12.96,1016.5,0,4.74,7.63
39161,2021/11/25 11:00,14.62,32.79,13.89,1016.2,4,4.07,6.8
39162,2021/11/25 12:00,14.64,32.78,14.46,1015.66,14,4.54,7.65
39163,2021/11/25 13:00,14.67,32.79,15.09,1015.09,14,3.44,5.45
39164,2021/11/25 14:00,14.72,32.83,15.51,1014.74,4,3.65,5.61
39165,2021/11/25 15:00,14.73,32.85,15.78,1014.88,2,3.93,6.14
39166,2021/11/25 16:00,14.73,32.85,15.82,1015.28,2,3.48,5.27
39167,2021/11/25 17:00,14.72,32.84,15.49,1015.72,4,2.78,4.08
39168,2021/11/25 18:00,14.71,32.84,15.35,1016.36,4,2.15,3.06
39169,2021/11/25 19:00,14.7,32.83,14.8,1016.95,14,1.94,2.65
39170,2021/11/25 20:00,14.69,32.82,14.12,1017.68,14,1.21,2.1
39171,2021/11/25 21:00,14.67,32.81,13.21,1018.3,15,0.86,1.59
39172,2021/11/25 22:00,14.64,32.81,12.48,1018.97,12,0.93,1.59
39173,2021/11/25 23:00,14.64,32.81,11.6,1019.43,15,0.65,1.25
39174,2021/11/26 0:00,14.63,32.8,11.06,1019.69,7,0.76,1.45
39175,2021/11/26 1:00,14.63,32.79,10.39,1020.05,12,0.63,1.2
39176,2021/11/26 2:00,14.58,32.8,9.8,1020.29,7,0.79,1.6
39177,2021/11/26 3:00,14.54,32.82,9.5,1020.38,3,0.75,1.45
39178,2021/11/26 4:00,14.52,32.83,9.14,1020.64,7,0.94,2.05
39179,2021/11/26 5:00,14.51,32.82,8.53,1021.2,12,1.29,2.55
39180,2021/11/26 6:00,14.49,32.79,7.5,1021.63,12,0.76,1.56
39181,2021/11/26 7:00,14.49,32.79,7.28,1022.22,15,0.68,1.58
39182,2021/11/26 8:00,14.47,32.79,7.68,1023.08,3,0.98,1.92
39183,2021/11/26 9:00,14.45,32.78,8.16,1023.67,15,1.74,3.07
39184,2021/11/26 10:00,14.41,32.77,9.15,1023.99,15,2.03,3.82
39185,2021/11/26 11:00,14.43,32.77,9.92,1024.04,15,2.91,4.53
39186,2021/11/26 12:00,14.46,32.75,11.12,1023.63,13,3.2,5.01
39187,2021/11/26 13:00,14.46,32.74,12.0,1023.26,13,2.65,4.2
39188,2021/11/26 14:00,14.48,32.73,12.52,1023.2,13,2.8,4.42
39189,2021/11/26 15:00,14.5,32.77,13.02,1023.22,15,1.87,3.16
39190,2021/11/26 16:00,14.5,32.78,12.77,1023.82,15,1.97,3.2
39191,2021/11/26 17:00,14.55,32.76,12.13,1024.3,15,1.22,1.93
39192,2021/11/26 18:00,14.59,32.74,11.66,1025.03,15,1.0,1.58
39193,2021/11/26 19:00,14.63,32.73,11.13,1026.09,15,1.05,1.8
39194,2021/11/26 20:00,14.63,32.71,10.38,1026.68,12,1.28,2.23
39195,2021/11/26 21:00,14.63,32.71,9.79,1026.96,15,1.01,1.91
39196,2021/11/26 22:00,14.56,32.7,9.45,1027.04,5,0.94,1.77
39197,2021/11/26 23:00,14.54,32.71,9.2,1027.42,7,0.6,1.15
39198,2021/11/27 0:00,14.52,32.71,9.29,1027.43,7,0.62,1.04
39199,2021/11/27 1:00,14.54,32.7,8.76,1027.83,8,0.25,0.55
39200,2021/11/27 2:00,14.56,32.69,8.47,1028.21,11,0.37,0.67
39201,2021/11/27 3:00,14.54,32.68,8.05,1028.56,15,0.48,0.77
39202,2021/11/27 4:00,14.52,32.69,7.49,1028.98,15,0.89,1.32
39203,2021/11/27 5:00,14.52,32.69,6.91,1029.44,15,0.77,1.25
39204,2021/11/27 6:00,14.5,32.69,6.66,1030.06,15,1.12,1.76
39205,2021/11/27 7:00,14.43,32.69,6.64,1030.64,13,1.44,2.4
39206,2021/11/27 8:00,14.38,32.7,6.43,1031.37,12,1.48,2.92
39207,2021/11/27 9:00,14.36,32.71,7.1,1031.91,13,1.74,2.75
39208,2021/11/27 10:00,14.34,32.72,8.05,1032.24,13,2.03,3.14
39209,2021/11/27 11:00,14.33,32.72,9.7,1032.11,12,1.24,2.17
39210,2021/11/27 12:00,14.36,32.71,10.8,1031.76,12,1.24,2.06
39211,2021/11/27 13:00,14.41,32.69,11.06,1031.56,5,1.37,1.98
39212,2021/11/27 14:00,14.45,32.66,11.26,1031.54,5,1.56,2.32
39213,2021/11/27 15:00,14.53,32.62,11.36,1031.8,7,2.2,3.36
39214,2021/11/27 16:00,14.64,32.6,11.69,1032.12,7,2.4,3.93
39215,2021/11/27 17:00,14.75,32.59,11.3,1032.6,7,1.7,2.99
39216,2021/11/27 18:00,14.81,32.58,10.99,1033.27,15,1.18,1.88
39217,2021/11/27 19:00,14.85,32.58,10.61,1033.85,15,0.8,1.35
39218,2021/11/27 20:00,14.85,32.57,10.28,1034.23,11,0.7,1.3
39219,2021/11/27 21:00,14.84,32.56,9.88,1034.61,8,0.61,0.99
39220,2021/11/27 22:00,14.74,32.55,9.73,1034.79,7,0.4,0.74
39221,2021/11/27 23:00,14.57,32.59,9.47,1034.66,7,0.58,0.98
39222,2021/11/28 0:00,14.48,32.63,8.97,1034.68,7,0.48,0.89
39223,2021/11/28 1:00,14.42,32.66,8.82,1034.36,7,0.21,0.56
39224,2021/11/28 2:00,14.45,32.65,8.69,1034.26,7,0.82,1.31
39225,2021/11/28 3:00,14.51,32.6,8.25,1034.12,7,0.34,0.73
39226,2021/11/28 4:00,14.53,32.57,8.12,1033.91,7,0.28,0.65
39227,2021/11/28 5:00,14.55,32.56,8.01,1033.8,7,0.6,1.15
39228,2021/11/28 6:00,14.57,32.55,7.85,1033.89,7,0.64,1.15
39229,2021/11/28 7:00,14.6,32.55,7.79,1034.12,7,0.85,1.39
39230,2021/11/28 8:00,14.6,32.56,8.06,1034.44,7,0.92,1.41
39231,2021/11/28 9:00,14.49,32.56,9.35,1034.57,7,1.05,1.7
39232,2021/11/28 10:00,14.39,32.62,10.69,1034.53,7,1.57,2.02
39233,2021/11/28 11:00,14.37,32.65,12.79,1034.33,5,0.82,1.16
39234,2021/11/28 12:00,14.36,32.68,13.11,1033.48,0,1.08,1.64
39235,2021/11/28 13:00,14.43,32.66,13.33,1032.34,0,1.4,2.17
39236,2021/11/28 14:00,14.51,32.59,13.25,1031.43,3,2.2,3.0
39237,2021/11/28 15:00,14.58,32.53,13.4,1030.9,3,2.7,3.68
39238,2021/11/28 16:00,14.69,32.51,13.31,1030.47,3,2.15,2.87
39239,2021/11/28 17:00,14.83,32.52,13.0,1030.66,1,1.83,2.62
39240,2021/11/28 18:00,14.9,32.53,12.65,1031.01,14,1.23,1.66
39241,2021/11/28 19:00,14.93,32.53,12.08,1031.28,15,0.91,1.21
39242,2021/11/28 20:00,14.93,32.52,11.43,1031.09,12,1.01,1.33
39243,2021/11/28 21:00,14.92,32.52,10.98,1031.0,12,0.47,0.73
39244,2021/11/28 22:00,14.87,32.51,11.15,1030.99,12,0.37,0.54
39245,2021/11/28 23:00,14.66,32.52,11.15,1030.72,11,0.42,0.61
39246,2021/11/29 0:00,14.39,32.6,11.17,1030.2,11,0.3,0.51
39247,2021/11/29 1:00,14.32,32.63,10.43,1029.38,8,0.25,0.36
39248,2021/11/29 2:00,14.28,32.65,10.28,1028.89,12,0.58,0.87
39249,2021/11/29 3:00,14.3,32.64,9.95,1028.7,15,0.57,0.84
39250,2021/11/29 4:00,14.39,32.59,9.58,1028.42,12,1.24,1.74
39251,2021/11/29 5:00,14.44,32.55,9.24,1028.07,12,1.47,2.06
39252,2021/11/29 6:00,14.47,32.53,9.3,1027.98,15,1.21,1.72
39253,2021/11/29 7:00,14.59,32.51,9.27,1027.98,8,0.24,0.4
39254,2021/11/29 8:00,14.64,32.52,9.62,1028.17,15,0.98,1.35
39255,2021/11/29 9:00,14.65,33.17,11.27,1028.2,13,0.68,1.12
39256,2021/11/29 10:00,14.57,33.71,12.56,1028.01,15,1.47,2.21
39257,2021/11/29 11:00,14.4,33.73,13.28,1027.48,4,2.37,3.59
39258,2021/11/29 12:00,14.32,33.79,13.51,1026.35,4,3.07,4.27
39259,2021/11/29 13:00,14.33,33.8,13.92,1025.32,4,2.7,3.97
39260,2021/11/29 14:00,14.41,33.76,14.02,1024.6,1,2.8,4.1
39261,2021/11/29 15:00,14.51,33.67,13.96,1024.09,1,3.01,4.28
39262,2021/11/29 16:00,14.56,33.67,14.11,1023.99,1,2.66,3.79
39263,2021/11/29 17:00,14.65,33.67,14.02,1024.01,2,1.89,2.69
39264,2021/11/29 18:00,14.78,33.72,13.97,1024.1,14,1.27,1.63
39265,2021/11/29 19:00,14.82,33.75,13.98,1024.18,4,1.37,1.88
39266,2021/11/29 20:00,14.81,33.75,13.82,1024.05,4,1.08,1.58
39267,2021/11/29 21:00,14.81,33.75,13.48,1023.93,4,1.36,1.84
39268,2021/11/29 22:00,14.77,33.73,13.38,1023.38,4,0.92,1.38
39269,2021/11/29 23:00,14.52,33.71,12.57,1022.64,12,0.46,0.63
39270,2021/11/30 0:00,14.42,33.75,12.93,1022.43,14,1.17,1.68
39271,2021/11/30 1:00,14.32,33.79,12.37,1021.56,11,0.36,0.64
39272,2021/11/30 2:00,14.3,33.79,11.87,1020.29,7,0.23,0.43
39273,2021/11/30 3:00,14.32,33.78,11.6,1019.58,8,0.22,0.39
39274,2021/11/30 4:00,14.32,33.77,11.57,1018.45,7,0.3,0.46
39275,2021/11/30 5:00,14.35,33.75,11.55,1016.99,7,0.49,0.85
39276,2021/11/30 6:00,14.39,33.73,11.71,1015.47,7,0.61,0.98
39277,2021/11/30 7:00,14.45,33.7,12.25,1014.08,7,0.46,0.93
39278,2021/11/30 8:00,14.56,33.73,13.73,1013.38,8,0.77,1.45
39279,2021/11/30 9:00,14.62,33.72,15.08,1012.73,3,2.65,4.41
39280,2021/11/30 10:00,14.64,33.66,14.67,1012.05,3,2.16,3.75
39281,2021/11/30 11:00,14.66,33.48,13.99,1010.56,3,2.88,5.05
39282,2021/11/30 12:00,14.63,33.38,13.58,1007.61,5,1.74,3.06
39283,2021/11/30 13:00,14.52,33.39,14.54,1005.8,0,2.4,3.89
39284,2021/11/30 14:00,14.44,33.4,14.76,1005.39,14,4.44,6.78
39285,2021/11/30 15:00,14.41,33.38,14.45,1005.32,2,4.32,6.51
39286,2021/11/30 16:00,14.44,33.03,13.75,1005.37,2,4.42,7.2
39287,2021/11/30 17:00,14.49,32.81,13.57,1006.19,14,5.18,7.29
39288,2021/11/30 18:00,14.57,33.07,13.22,1006.42,14,4.23,6.11
39289,2021/11/30 19:00,14.63,33.24,12.27,1007.53,14,4.45,6.66
39290,2021/11/30 20:00,14.63,33.29,11.02,1008.27,14,6.53,9.7
39291,2021/11/30 21:00,14.6,33.32,9.52,1009.46,14,6.23,9.68
39292,2021/11/30 22:00,14.56,33.32,8.46,1010.27,14,5.58,8.99
39293,2021/11/30 23:00,14.52,33.33,7.97,1010.9,4,5.75,8.49
39294,2021/12/01 0:00,14.38,33.41,7.56,1011.28,4,7.09,10.1
39295,2021/12/01 1:00,14.27,33.47,7.09,1011.21,4,8.35,12.2
39296,2021/12/01 2:00,14.2,33.47,6.63,1011.24,4,7.25,10.94
39297,2021/12/01 3:00,14.15,33.45,6.26,1012.09,14,4.94,7.96
39298,2021/12/01 4:00,14.09,33.47,5.99,1012.42,14,5.38,8.17
39299,2021/12/01 5:00,14.02,33.4,5.66,1013.07,14,5.98,9.04
39300,2021/12/01 6:00,14.03,33.39,5.19,1014.39,14,3.37,5.36
39301,2021/12/01 7:00,14.05,33.36,4.96,1015.55,14,3.67,5.92
39302,2021/12/01 8:00,14.05,33.36,4.84,1016.72,4,4.17,6.45
39303,2021/12/01 9:00,14.06,33.37,5.03,1017.19,14,4.88,7.75
39304,2021/12/01 10:00,14.09,33.38,5.55,1017.96,14,3.2,5.2
39305,2021/12/01 11:00,14.09,33.36,6.04,1017.88,14,3.37,5.45
39306,2021/12/01 12:00,14.05,33.34,6.35,1017.46,14,3.64,5.75
39307,2021/12/01 13:00,14.05,33.35,6.3,1016.96,4,5.38,8.06
39308,2021/12/02 2:00,13.96,33.42,1.68,1021.28,15,1.97,3.61
39309,2021/12/02 3:00,13.88,33.41,1.43,1021.25,13,1.71,3.13
39310,2021/12/02 4:00,13.82,33.42,1.33,1020.95,3,1.94,3.13
39311,2021/12/02 5:00,13.77,33.41,1.02,1020.62,12,1.59,2.8
39312,2021/12/02 6:00,13.8,33.4,1.04,1020.69,15,1.42,2.56
39313,2021/12/02 7:00,13.8,33.38,1.15,1020.78,7,1.25,2.37
39314,2021/12/02 8:00,13.89,33.53,1.59,1021.23,11,1.37,2.53
39315,2021/12/02 9:00,13.93,33.57,2.37,1021.32,14,1.23,2.45
39316,2021/12/02 10:00,13.95,33.58,3.34,1021.23,12,2.04,3.79
39317,2021/12/02 11:00,13.95,33.57,4.59,1020.43,13,2.46,4.12
39318,2021/12/02 12:00,13.95,33.55,4.93,1019.37,14,4.31,6.56
39319,2021/12/02 13:00,13.86,33.46,6.04,1018.41,4,2.45,4.0
39320,2021/12/02 14:00,13.8,33.41,6.8,1017.75,4,2.52,3.87
39321,2021/12/02 15:00,13.8,33.41,7.41,1017.3,4,2.63,3.99
39322,2021/12/02 16:00,13.8,33.41,7.63,1017.15,14,2.77,4.05
39323,2021/12/02 17:00,13.78,33.4,7.34,1017.11,4,1.7,2.51
39324,2021/12/02 18:00,13.8,33.37,7.2,1017.32,4,1.68,2.29
39325,2021/12/02 19:00,13.84,33.37,7.29,1017.43,4,1.92,2.79
39326,2021/12/02 20:00,13.89,33.42,7.29,1017.38,14,2.06,2.86
39327,2021/12/02 21:00,13.96,33.52,7.3,1017.47,4,2.56,3.49
39328,2021/12/02 22:00,13.95,33.51,7.35,1017.38,4,2.35,3.35
39329,2021/12/02 23:00,13.94,33.5,7.25,1017.41,4,2.38,3.46
39330,2021/12/03 0:00,13.9,33.48,7.46,1017.1,4,2.49,3.47
39331,2021/12/03 1:00,13.77,33.41,7.06,1016.51,13,1.35,2.0
39332,2021/12/03 2:00,13.76,33.42,7.3,1016.2,14,1.76,2.7
39333,2021/12/03 3:00,13.73,33.41,7.46,1015.86,14,2.2,3.3
39334,2021/12/03 4:00,13.7,33.41,7.53,1015.25,2,1.85,2.72
39335,2021/12/03 5:00,13.68,33.41,7.98,1015.2,14,1.95,3.09
39336,2021/12/03 6:00,13.65,33.41,8.61,1015.13,0,2.18,3.92
39337,2021/12/03 7:00,13.66,33.39,9.02,1015.31,14,3.61,5.71
39338,2021/12/03 8:00,13.75,33.41,9.25,1015.79,4,2.93,4.68
39339,2021/12/03 9:00,13.88,33.5,9.55,1016.04,14,3.84,5.49
39340,2021/12/03 10:00,13.96,33.52,10.02,1016.26,14,4.47,6.27
39341,2021/12/03 11:00,13.98,33.5,10.69,1016.14,4,3.82,5.52
39342,2021/12/03 12:00,13.98,33.44,10.84,1015.48,13,2.44,3.99
39343,2021/12/03 13:00,14.0,33.42,11.43,1014.7,15,2.1,3.42
39344,2021/12/03 14:00,13.83,33.34,11.66,1014.17,14,2.19,3.61
39345,2021/12/03 15:00,13.83,33.34,11.62,1014.04,14,2.61,4.18
39346,2021/12/03 16:00,13.78,33.32,11.33,1014.34,14,3.13,4.85
39347,2021/12/03 17:00,13.77,33.32,10.45,1014.94,15,2.55,4.16
39348,2021/12/03 18:00,13.77,33.31,9.21,1015.91,14,2.11,3.68
39349,2021/12/03 19:00,13.84,33.34,8.39,1016.98,14,2.87,4.51
39350,2021/12/03 20:00,13.85,33.31,7.51,1017.66,14,3.23,5.02
39351,2021/12/03 21:00,13.95,33.39,6.8,1018.41,15,3.24,5.2
39352,2021/12/03 22:00,13.97,33.43,6.07,1019.41,15,2.44,4.45
39353,2021/12/03 23:00,13.96,33.43,5.12,1019.91,14,3.2,5.47
39354,2021/12/04 0:00,13.94,33.42,4.62,1020.13,15,2.21,4.54
39355,2021/12/04 1:00,13.82,33.39,4.27,1020.63,12,2.91,5.41
39356,2021/12/04 2:00,13.69,33.35,4.02,1020.96,15,2.4,4.75
39357,2021/12/04 3:00,13.63,33.35,3.87,1020.92,13,3.59,6.48
39358,2021/12/04 4:00,13.59,33.35,3.95,1021.41,13,3.43,5.87
39359,2021/12/04 5:00,13.59,33.36,3.72,1022.67,14,1.55,2.57
39360,2021/12/04 6:00,13.55,33.37,3.69,1023.26,4,1.83,2.78
39361,2021/12/04 7:00,13.55,33.36,3.85,1024.1,4,1.6,2.39
39362,2021/12/04 8:00,13.55,33.33,4.08,1024.86,4,2.19,3.19
39363,2021/12/04 9:00,13.64,33.95,4.61,1025.55,4,2.32,3.42
39364,2021/12/04 10:00,13.68,34.03,5.35,1025.91,4,2.99,4.31
39365,2021/12/04 11:00,13.71,34.02,6.19,1025.65,4,2.64,4.0
39366,2021/12/04 12:00,13.72,34.02,7.21,1025.15,4,3.01,4.52
39367,2021/12/04 13:00,13.73,34.01,8.1,1024.52,14,2.46,3.75
39368,2021/12/04 14:00,13.73,33.99,8.8,1023.84,4,2.47,3.69
39369,2021/12/04 15:00,13.64,33.93,9.75,1023.52,13,1.77,2.81
39370,2021/12/04 16:00,13.6,33.91,9.84,1023.65,13,1.36,2.25
39371,2021/12/04 17:00,13.59,33.92,9.29,1024.02,4,1.33,1.97
39372,2021/12/04 18:00,13.57,33.92,8.96,1024.38,14,0.92,1.4
39373,2021/12/04 19:00,13.58,33.92,8.33,1024.86,13,0.9,1.21
39374,2021/12/04 20:00,13.62,33.91,8.03,1025.34,13,0.9,1.25
39375,2021/12/04 21:00,13.65,33.91,8.07,1025.88,15,0.69,1.12
39376,2021/12/04 22:00,13.81,33.97,7.62,1026.23,12,0.82,1.26
39377,2021/12/04 23:00,13.83,33.98,7.44,1026.63,12,0.27,0.5
39378,2021/12/05 0:00,13.82,33.97,7.24,1026.76,15,1.11,1.72
39379,2021/12/05 1:00,13.76,33.96,6.5,1026.71,15,1.29,1.99
39380,2021/12/05 2:00,13.61,33.94,5.98,1027.11,15,1.24,2.09
39381,2021/12/05 3:00,13.54,33.92,5.47,1027.18,15,0.89,1.38
39382,2021/12/05 4:00,13.51,33.92,5.36,1027.14,12,0.27,0.5
39383,2021/12/05 5:00,13.5,33.93,5.19,1027.47,12,0.1,0.24
39384,2021/12/05 6:00,13.48,33.92,5.14,1027.86,15,0.21,0.43
39385,2021/12/05 7:00,13.46,33.94,5.2,1028.19,7,0.23,0.47
39386,2021/12/05 8:00,13.49,33.93,5.62,1028.52,7,0.25,0.5
39387,2021/12/05 9:00,13.5,33.9,6.85,1028.77,7,0.85,1.41
39388,2021/12/05 10:00,13.68,33.95,8.66,1029.13,7,1.51,2.26
39389,2021/12/05 11:00,13.77,33.96,10.27,1028.92,12,0.73,1.38
39390,2021/12/05 12:00,13.8,33.96,11.51,1028.28,7,1.13,1.93
39391,2021/12/05 13:00,13.84,33.96,12.24,1027.5,7,1.45,2.38
39392,2021/12/05 14:00,13.87,33.95,11.95,1026.9,5,1.48,2.2
39393,2021/12/05 15:00,13.83,33.92,12.14,1026.54,5,1.53,2.19
39394,2021/12/05 16:00,13.67,33.89,12.15,1026.49,7,1.07,1.62
39395,2021/12/05 17:00,13.64,33.87,12.04,1026.57,15,0.43,0.79
39396,2021/12/05 18:00,13.58,33.86,11.44,1026.58,13,0.39,0.62
39397,2021/12/05 19:00,13.55,33.86,10.85,1026.92,12,0.46,0.69
39398,2021/12/05 20:00,13.59,33.86,10.73,1026.96,7,0.45,0.75
39399,2021/12/05 21:00,13.62,33.83,10.68,1026.96,8,0.21,0.45
39400,2021/12/05 22:00,13.76,33.81,10.24,1026.9,7,0.53,0.94
39401,2021/12/05 23:00,13.93,33.87,9.76,1026.75,7,0.55,0.89
39402,2021/12/06 0:00,13.95,33.88,9.42,1026.25,7,0.6,0.98
39403,2021/12/06 1:00,13.94,33.87,9.26,1025.92,7,0.43,0.74
39404,2021/12/06 2:00,13.77,33.84,9.01,1025.74,7,0.29,0.63
39405,2021/12/06 3:00,13.57,33.83,8.72,1025.59,8,0.12,0.26
39406,2021/12/06 4:00,13.56,33.83,8.57,1025.31,7,0.19,0.42
39407,2021/12/06 5:00,13.58,33.83,8.65,1025.19,7,0.28,0.55
39408,2021/12/06 6:00,13.6,33.84,8.36,1025.13,7,0.4,0.78
39409,2021/12/06 7:00,13.59,33.85,8.58,1025.45,7,0.93,1.51
39410,2021/12/06 8:00,13.58,33.84,8.8,1025.78,7,1.15,1.68
39411,2021/12/06 9:00,13.6,33.82,9.14,1026.0,7,1.24,1.78
39412,2021/12/06 10:00,13.69,33.79,10.18,1026.11,7,1.37,2.02
39413,2021/12/06 11:00,13.97,33.82,12.37,1025.8,7,1.21,1.78
39414,2021/12/06 12:00,14.07,33.81,13.6,1024.81,7,1.02,1.49
39415,2021/12/06 13:00,14.11,33.79,13.89,1024.05,12,1.55,2.06
39416,2021/12/06 14:00,14.21,33.79,14.16,1023.82,3,0.91,1.3
39417,2021/12/06 15:00,14.33,33.78,14.47,1023.65,3,1.37,1.96
39418,2021/12/06 16:00,14.38,33.76,14.35,1023.8,3,1.44,2.0
39419,2021/12/06 17:00,14.07,33.74,13.82,1023.87,1,0.9,1.31
39420,2021/12/06 18:00,13.98,33.76,13.45,1024.06,4,0.58,0.77
39421,2021/12/06 19:00,13.96,33.77,12.79,1024.37,12,0.57,0.84
39422,2021/12/06 20:00,13.93,33.77,12.3,1024.41,12,0.51,0.74
39423,2021/12/06 21:00,13.96,33.77,11.92,1024.25,7,0.26,0.52
39424,2021/12/06 22:00,13.99,33.75,11.61,1024.15,7,0.3,0.58
39425,2021/12/06 23:00,14.15,33.73,11.36,1024.18,7,0.68,1.15
39426,2021/12/07 0:00,14.37,33.74,10.97,1023.9,7,0.46,0.81
39427,2021/12/07 1:00,14.45,33.78,10.61,1023.6,7,0.67,1.09
39428,2021/12/07 2:00,14.44,33.78,10.4,1023.61,7,0.49,0.82
39429,2021/12/07 3:00,14.07,33.73,10.26,1023.47,7,0.39,0.78
39430,2021/12/07 4:00,13.86,33.73,10.33,1023.5,15,0.86,1.34
39431,2021/12/07 5:00,13.78,33.72,10.05,1023.62,13,0.63,1.01
39432,2021/12/07 6:00,13.74,33.72,9.74,1023.99,13,0.41,0.62
39433,2021/12/07 7:00,13.69,33.73,9.66,1024.43,7,0.37,0.84
39434,2021/12/07 8:00,13.66,33.74,10.21,1024.88,7,0.45,0.86
39435,2021/12/07 9:00,13.72,33.73,11.81,1025.19,11,1.11,2.16
39436,2021/12/07 10:00,13.8,33.72,12.88,1025.31,12,1.21,2.16
39437,2021/12/07 11:00,13.98,33.71,13.5,1025.05,13,1.65,2.72
39438,2021/12/07 12:00,14.26,33.72,14.64,1024.31,11,1.29,2.59
39439,2021/12/07 13:00,14.35,33.71,15.14,1023.87,12,1.9,3.48
39440,2021/12/07 14:00,14.39,33.71,15.5,1023.59,12,2.1,3.93
39441,2021/12/07 15:00,14.39,33.71,15.65,1023.91,12,2.03,3.59
39442,2021/12/07 16:00,14.4,33.7,15.26,1024.42,15,1.21,2.26
39443,2021/12/07 17:00,14.31,33.68,14.06,1025.05,13,0.93,1.78
39444,2021/12/07 18:00,14.16,33.67,13.63,1025.87,15,0.99,1.69
39445,2021/12/07 19:00,14.12,33.68,12.87,1026.72,11,1.93,3.48
39446,2021/12/07 20:00,14.11,33.69,12.01,1027.49,12,1.71,3.31
39447,2021/12/07 21:00,14.11,33.69,11.5,1027.53,11,1.64,3.23
39448,2021/12/07 22:00,14.11,33.68,11.27,1027.42,12,1.47,2.84
39449,2021/12/07 23:00,14.12,33.66,11.11,1027.77,11,1.18,2.2
39450,2021/12/08 0:00,14.15,33.65,11.11,1027.98,11,0.99,2.11
39451,2021/12/08 1:00,14.29,33.67,10.96,1028.08,11,1.1,2.11
39452,2021/12/08 2:00,14.38,33.7,10.79,1028.12,11,1.13,1.99
39453,2021/12/08 3:00,14.36,33.7,10.46,1028.32,15,0.64,1.23
39454,2021/12/08 4:00,14.14,33.67,10.21,1028.41,15,0.74,1.5
39455,2021/12/08 5:00,14.02,33.65,10.08,1028.54,12,0.55,1.22
39456,2021/12/08 6:00,13.99,33.65,9.96,1029.31,15,0.87,1.44
39457,2021/12/08 7:00,13.94,33.67,9.71,1030.01,15,1.32,2.18
39458,2021/12/08 8:00,13.89,33.67,9.86,1030.64,12,1.07,2.17
39459,2021/12/08 9:00,13.89,33.67,10.49,1031.11,12,1.67,3.03
39460,2021/12/08 10:00,13.89,33.68,11.34,1031.3,15,0.99,2.12
39461,2021/12/08 11:00,13.94,33.65,12.1,1031.12,12,1.4,2.67
